"","County","Date","confirmed_cases_per_day","year","month","week"
"44656","San Saba",2020-08-28,3,"2020","8","35"
"44657","Schleicher",2020-08-28,0,"2020","8","35"
"44658","Scurry",2020-08-28,0,"2020","8","35"
"44659","Shackelford",2020-08-28,1,"2020","8","35"
"44660","Shelby",2020-08-28,3,"2020","8","35"
"44661","Sherman",2020-08-28,0,"2020","8","35"
"44662","Smith",2020-08-28,10,"2020","8","35"
"44663","Somervell",2020-08-28,2,"2020","8","35"
"44664","Starr",2020-08-28,8,"2020","8","35"
"44665","Stephens",2020-08-28,0,"2020","8","35"
"44666","Sterling",2020-08-28,1,"2020","8","35"
"44667","Stonewall",2020-08-28,0,"2020","8","35"
"44668","Sutton",2020-08-28,0,"2020","8","35"
"44669","Swisher",2020-08-28,1,"2020","8","35"
"44670","Tarrant",2020-08-28,220,"2020","8","35"
"44671","Taylor",2020-08-28,24,"2020","8","35"
"44672","Terrell",2020-08-28,0,"2020","8","35"
"44673","Terry",2020-08-28,0,"2020","8","35"
"44674","Throckmorton",2020-08-28,0,"2020","8","35"
"44675","Titus",2020-08-28,4,"2020","8","35"
"44676","Tom Green",2020-08-28,17,"2020","8","35"
"44677","Travis",2020-08-28,95,"2020","8","35"
"44678","Trinity",2020-08-28,0,"2020","8","35"
"44679","Tyler",2020-08-28,1,"2020","8","35"
"44680","Upshur",2020-08-28,1,"2020","8","35"
"44681","Upton",2020-08-28,0,"2020","8","35"
"44682","Uvalde",2020-08-28,7,"2020","8","35"
"44683","Val Verde",2020-08-28,3,"2020","8","35"
"44684","Van Zandt",2020-08-28,1,"2020","8","35"
"44685","Victoria",2020-08-28,39,"2020","8","35"
"44686","Walker",2020-08-28,21,"2020","8","35"
"44687","Waller",2020-08-28,4,"2020","8","35"
"44688","Ward",2020-08-28,2,"2020","8","35"
"44689","Washington",2020-08-28,1,"2020","8","35"
"44690","Webb",2020-08-28,165,"2020","8","35"
"44691","Wharton",2020-08-28,3,"2020","8","35"
"44692","Wheeler",2020-08-28,0,"2020","8","35"
"44693","Wichita",2020-08-28,7,"2020","8","35"
"44694","Wilbarger",2020-08-28,0,"2020","8","35"
"44695","Willacy",2020-08-28,9,"2020","8","35"
"44696","Williamson",2020-08-28,22,"2020","8","35"
"44697","Wilson",2020-08-28,5,"2020","8","35"
"44698","Winkler",2020-08-28,3,"2020","8","35"
"44699","Wise",2020-08-28,7,"2020","8","35"
"44700","Wood",2020-08-28,1,"2020","8","35"
"44701","Yoakum",2020-08-28,1,"2020","8","35"
"44702","Young",2020-08-28,1,"2020","8","35"
"44703","Zapata",2020-08-28,2,"2020","8","35"
"44704","Zavala",2020-08-28,1,"2020","8","35"
"44705","Anderson",2020-08-29,9,"2020","8","35"
"44706","Andrews",2020-08-29,0,"2020","8","35"
"44707","Angelina",2020-08-29,8,"2020","8","35"
"44708","Aransas",2020-08-29,2,"2020","8","35"
"44709","Archer",2020-08-29,1,"2020","8","35"
"44710","Armstrong",2020-08-29,0,"2020","8","35"
"44711","Atascosa",2020-08-29,7,"2020","8","35"
"44712","Austin",2020-08-29,1,"2020","8","35"
"44713","Bailey",2020-08-29,0,"2020","8","35"
"44714","Bandera",2020-08-29,0,"2020","8","35"
"44715","Bastrop",2020-08-29,7,"2020","8","35"
"44716","Baylor",2020-08-29,0,"2020","8","35"
"44717","Bee",2020-08-29,42,"2020","8","35"
"44718","Bell",2020-08-29,16,"2020","8","35"
"44719","Bexar",2020-08-29,247,"2020","8","35"
"44720","Blanco",2020-08-29,2,"2020","8","35"
"44721","Borden",2020-08-29,0,"2020","8","35"
"44722","Bosque",2020-08-29,2,"2020","8","35"
"44723","Bowie",2020-08-29,13,"2020","8","35"
"44724","Brazoria",2020-08-29,83,"2020","8","35"
"44725","Brazos",2020-08-29,60,"2020","8","35"
"44726","Brewster",2020-08-29,2,"2020","8","35"
"44727","Briscoe",2020-08-29,0,"2020","8","35"
"44728","Brooks",2020-08-29,6,"2020","8","35"
"44729","Brown",2020-08-29,1,"2020","8","35"
"44730","Burleson",2020-08-29,0,"2020","8","35"
"44731","Burnet",2020-08-29,8,"2020","8","35"
"44732","Caldwell",2020-08-29,3,"2020","8","35"
"44733","Calhoun",2020-08-29,6,"2020","8","35"
"44734","Callahan",2020-08-29,0,"2020","8","35"
"44735","Cameron",2020-08-29,96,"2020","8","35"
"44736","Camp",2020-08-29,3,"2020","8","35"
"44737","Carson",2020-08-29,0,"2020","8","35"
"44738","Cass",2020-08-29,1,"2020","8","35"
"44739","Castro",2020-08-29,1,"2020","8","35"
"44740","Chambers",2020-08-29,4,"2020","8","35"
"44741","Cherokee",2020-08-29,11,"2020","8","35"
"44742","Childress",2020-08-29,1,"2020","8","35"
"44743","Clay",2020-08-29,2,"2020","8","35"
"44744","Cochran",2020-08-29,0,"2020","8","35"
"44745","Coke",2020-08-29,0,"2020","8","35"
"44746","Coleman",2020-08-29,0,"2020","8","35"
"44747","Collin",2020-08-29,52,"2020","8","35"
"44748","Collingsworth",2020-08-29,2,"2020","8","35"
"44749","Colorado",2020-08-29,8,"2020","8","35"
"44750","Comal",2020-08-29,9,"2020","8","35"
"44751","Comanche",2020-08-29,4,"2020","8","35"
"44752","Concho",2020-08-29,0,"2020","8","35"
"44753","Cooke",2020-08-29,7,"2020","8","35"
"44754","Coryell",2020-08-29,40,"2020","8","35"
"44755","Cottle",2020-08-29,0,"2020","8","35"
"44756","Crane",2020-08-29,0,"2020","8","35"
"44757","Crockett",2020-08-29,0,"2020","8","35"
"44758","Crosby",2020-08-29,0,"2020","8","35"
"44759","Culberson",2020-08-29,6,"2020","8","35"
"44760","Dallam",2020-08-29,0,"2020","8","35"
"44761","Dallas",2020-08-29,259,"2020","8","35"
"44762","Dawson",2020-08-29,0,"2020","8","35"
"44763","Deaf Smith",2020-08-29,3,"2020","8","35"
"44764","Delta",2020-08-29,0,"2020","8","35"
"44765","Denton",2020-08-29,52,"2020","8","35"
"44766","DeWitt",2020-08-29,25,"2020","8","35"
"44767","Dickens",2020-08-29,0,"2020","8","35"
"44768","Dimmit",2020-08-29,3,"2020","8","35"
"44769","Donley",2020-08-29,1,"2020","8","35"
"44770","Duval",2020-08-29,1,"2020","8","35"
"44771","Eastland",2020-08-29,1,"2020","8","35"
